ID_Anuncio,Tipo_Operacion,Tipo_Inmueble,Fecha_Extraccion,Ubicación,Distrito,Precio_Original,Moneda,Precio_Soles,Mantenimiento,Precio_Total_Soles,Precio_m2,m2,Dormitorios,Banos,Cocheras,Piscina,Gym,Parrilla,Seguridad_24_7,Mascotas,Antiguedad,Características,URL,Página
149176175,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,060 · USD 900",PEN,3060.0,350.0,3410.0,38.25,80,2.0,2.0,1.0,1,1,1,1,1,No especifica,80 m² tot. | 2 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-149176175?n_src=Listado&n_pills=Seguridad&n_pg=1&n_pos=8,11
149159473,Alquiler,Departamento,2026-04-18,"Lima, Lima",Lima,"S/ 3,365 · USD 970",PEN,3365.0,450.0,3815.0,31.16,108,1.0,1.0,1.0,0,1,1,0,1,No especifica,108 m² tot. | 1 dorm. | 1 baño | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-lima-lima-1-dormitorio-149159473?n_src=Listado&n_pills=Gimnasio&n_pg=1&n_pos=12,11
149478878,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,400 · USD 1,000",PEN,3400.0,,,56.67,60,1.0,2.0,1.0,1,1,1,1,0,No especifica,60 m² tot. | 1 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-1-dormitorio-149478878?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=16,11
149332648,Alquiler,Departamento,2026-04-18,"Jesús María, Lima",Jesús María,"S/ 2,800",PEN,2800.0,350.0,3150.0,31.46,89,3.0,2.0,1.0,0,1,1,1,1,No especifica,89 m² tot. | 3 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-jesus-maria-lima-3-dormitorios-149332648?n_src=Listado&n_pills=Seguridad&n_pg=1&n_pos=17,11
149240786,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 12,920 · USD 3,800",PEN,12920.0,1400.0,14320.0,52.73,245,3.0,3.0,2.0,0,0,0,0,0,No especifica,245 m² tot. | 3 dorm. | 3 baños | 2 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-3-dormitorios-149240786?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=1&n_pos=20,11
149481962,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,380 · USD 1,000",PEN,3380.0,250.0,3630.0,48.99,69,2.0,2.0,,0,0,0,1,0,No especifica,69 m² tot. | 2 dorm. | 2 baños,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-149481962?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=1&n_pos=25,11
148549240,Alquiler,Departamento,2026-04-18,"Barranco, Lima",Barranco,"S/ 3,230 · USD 950",PEN,3230.0,590.0,3820.0,55.69,58,1.0,1.0,,0,0,0,0,0,No especifica,58 m² tot. | 1 dorm. | 1 baño,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-barranco-lima-1-dormitorio-148549240?n_src=Listado&n_pills=Seguridad&n_pg=1&n_pos=29,11
147669978,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 2,824 · USD 800",PEN,2824.0,220.0,3044.0,40.34,70,2.0,1.0,,0,0,0,0,0,No especifica,70 m² tot. | 2 dorm. | 1 baño,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-147669978?n_src=Listado&n_pills=Amoblado&n_pg=1&n_pos=7,12
149159473,Alquiler,Departamento,2026-04-18,"Lima, Lima",Lima,"S/ 3,365 · USD 970",PEN,3365.0,450.0,3815.0,31.16,108,1.0,1.0,1.0,0,1,1,0,1,No especifica,108 m² tot. | 1 dorm. | 1 baño | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-lima-lima-1-dormitorio-149159473?n_src=Listado&n_pills=Seguridad&n_pg=1&n_pos=12,12
149396585,Alquiler,Departamento,2026-04-18,"Magdalena, Lima",Magdalena,"S/ 3,777 · USD 1,100",PEN,3777.0,390.0,4167.0,60.92,62,2.0,1.0,1.0,1,1,1,0,0,No especifica,62 m² tot. | 2 dorm. | 1 baño | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-magdalena-lima-2-dormitorios-149396585?n_src=Listado&n_pills=Amoblado&n_pg=1&n_pos=13,12
149478878,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,400 · USD 1,000",PEN,3400.0,,,56.67,60,1.0,2.0,1.0,1,1,1,1,0,No especifica,60 m² tot. | 1 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-1-dormitorio-149478878?n_src=Listado&n_pills=Seguridad&n_pg=1&n_pos=16,12
149332648,Alquiler,Departamento,2026-04-18,"Jesús María, Lima",Jesús María,"S/ 2,800",PEN,2800.0,350.0,3150.0,31.46,89,3.0,2.0,1.0,0,1,1,1,1,No especifica,89 m² tot. | 3 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-jesus-maria-lima-3-dormitorios-149332648?n_src=Listado&n_pills=Gimnasio&n_pg=1&n_pos=17,12
149579660,Alquiler,Departamento,2026-04-18,"Jesús María, Lima",Jesús María,"S/ 2,900",PEN,2900.0,350.0,3250.0,37.18,78,2.0,2.0,,0,0,0,1,0,No especifica,78 m² tot. | 2 dorm. | 2 baños,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-jesus-maria-lima-2-dormitorios-149579660?n_src=Listado&n_pills=Seguridad&n_pg=1&n_pos=22,12
149477716,Alquiler,Departamento,2026-04-18,"San Isidro, Lima",San Isidro,"S/ 2,800",PEN,2800.0,285.0,3085.0,46.67,60,1.0,1.0,1.0,1,1,1,0,0,No especifica,60 m² tot. | 1 dorm. | 1 baño | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-san-isidro-lima-1-dormitorio-149477716?n_src=Listado&n_pills=Piscina&n_pg=1&n_pos=23,12
147915286,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 2,990",PEN,2990.0,350.0,3340.0,28.48,105,2.0,3.0,1.0,0,0,0,0,0,No especifica,105 m² tot. | 2 dorm. | 3 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-147915286?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=1&n_pos=4,13
149478878,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,400 · USD 1,000",PEN,3400.0,,,56.67,60,1.0,2.0,1.0,1,1,1,1,0,No especifica,60 m² tot. | 1 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-1-dormitorio-149478878?n_src=Listado&n_pills=Ascensor&n_pg=1&n_pos=16,13
149579660,Alquiler,Departamento,2026-04-18,"Jesús María, Lima",Jesús María,"S/ 2,900",PEN,2900.0,350.0,3250.0,37.18,78,2.0,2.0,,0,0,0,1,0,No especifica,78 m² tot. | 2 dorm. | 2 baños,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-jesus-maria-lima-2-dormitorios-149579660?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=1&n_pos=22,13
149396585,Alquiler,Departamento,2026-04-18,"Magdalena, Lima",Magdalena,"S/ 3,777 · USD 1,100",PEN,3777.0,390.0,4167.0,60.92,62,2.0,1.0,1.0,1,1,1,0,0,No especifica,62 m² tot. | 2 dorm. | 1 baño | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-magdalena-lima-2-dormitorios-149396585?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=1&n_pos=13,14
149478878,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,400 · USD 1,000",PEN,3400.0,,,56.67,60,1.0,2.0,1.0,1,1,1,1,0,No especifica,60 m² tot. | 1 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-1-dormitorio-149478878?n_src=Listado&n_pills=Parrilla&n_pg=1&n_pos=16,14
147915286,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 2,990",PEN,2990.0,350.0,3340.0,28.48,105,2.0,3.0,1.0,0,0,0,0,0,No especifica,105 m² tot. | 2 dorm. | 3 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-147915286?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=1&n_pos=4,15
147669978,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 2,824 · USD 800",PEN,2824.0,220.0,3044.0,40.34,70,2.0,1.0,,0,0,0,0,0,No especifica,70 m² tot. | 2 dorm. | 1 baño,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-147669978?n_src=Listado&n_pills=Ascensor&n_pg=1&n_pos=7,15
149481962,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,380 · USD 1,000",PEN,3380.0,250.0,3630.0,48.99,69,2.0,2.0,,0,0,0,1,0,No especifica,69 m² tot. | 2 dorm. | 2 baños,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-149481962?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=25,15
147915286,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 2,990",PEN,2990.0,350.0,3340.0,28.48,105,2.0,3.0,1.0,0,0,0,0,0,No especifica,105 m² tot. | 2 dorm. | 3 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-147915286?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=4,16
149176175,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,060 · USD 900",PEN,3060.0,350.0,3410.0,38.25,80,2.0,2.0,1.0,1,1,1,1,1,No especifica,80 m² tot. | 2 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-149176175?n_src=Listado&n_pills=Ascensor&n_pg=1&n_pos=8,16
149240786,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 12,920 · USD 3,800",PEN,12920.0,1400.0,14320.0,52.73,245,3.0,3.0,2.0,0,0,0,0,0,No especifica,245 m² tot. | 3 dorm. | 3 baños | 2 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-3-dormitorios-149240786?n_src=Listado&n_pills=Seguridad&n_pg=1&n_pos=20,16
147206238,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,855 · USD 1,135",PEN,3855.0,400.0,4255.0,50.72,76,2.0,2.0,,1,1,1,0,1,No especifica,76 m² tot. | 2 dorm. | 2 baños,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-147206238?n_src=Listado&n_pills=Amoblado&n_pg=1&n_pos=26,16
147206238,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,855 · USD 1,135",PEN,3855.0,400.0,4255.0,50.72,76,2.0,2.0,,1,1,1,0,1,No especifica,76 m² tot. | 2 dorm. | 2 baños,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-147206238?n_src=Listado&n_pills=Ascensor&n_pg=1&n_pos=26,17
149176175,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,060 · USD 900",PEN,3060.0,350.0,3410.0,38.25,80,2.0,2.0,1.0,1,1,1,1,1,No especifica,80 m² tot. | 2 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-149176175?n_src=Listado&n_pills=Amoblado&n_pg=1&n_pos=8,19
149332648,Alquiler,Departamento,2026-04-18,"Jesús María, Lima",Jesús María,"S/ 2,800",PEN,2800.0,350.0,3150.0,31.46,89,3.0,2.0,1.0,0,1,1,1,1,No especifica,89 m² tot. | 3 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-jesus-maria-lima-3-dormitorios-149332648?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=17,19
149176175,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,060 · USD 900",PEN,3060.0,350.0,3410.0,38.25,80,2.0,2.0,1.0,1,1,1,1,1,No especifica,80 m² tot. | 2 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-149176175?n_src=Listado&n_pills=Piscina&n_pg=1&n_pos=8,20
149478878,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,400 · USD 1,000",PEN,3400.0,,,56.67,60,1.0,2.0,1.0,1,1,1,1,0,No especifica,60 m² tot. | 1 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-1-dormitorio-149478878?n_src=Listado&n_pills=Amoblado&n_pg=1&n_pos=16,20
147206238,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,855 · USD 1,135",PEN,3855.0,400.0,4255.0,50.72,76,2.0,2.0,,1,1,1,0,1,No especifica,76 m² tot. | 2 dorm. | 2 baños,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-147206238?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=1&n_pos=26,20
149396585,Alquiler,Departamento,2026-04-18,"Magdalena, Lima",Magdalena,"S/ 3,777 · USD 1,100",PEN,3777.0,390.0,4167.0,60.92,62,2.0,1.0,1.0,1,1,1,0,0,No especifica,62 m² tot. | 2 dorm. | 1 baño | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-magdalena-lima-2-dormitorios-149396585?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=13,22
149396585,Alquiler,Departamento,2026-04-18,"Magdalena, Lima",Magdalena,"S/ 3,777 · USD 1,100",PEN,3777.0,390.0,4167.0,60.92,62,2.0,1.0,1.0,1,1,1,0,0,No especifica,62 m² tot. | 2 dorm. | 1 baño | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-magdalena-lima-2-dormitorios-149396585?n_src=Listado&n_pills=Ascensor&n_pg=1&n_pos=13,23
148213833,Alquiler,Departamento,2026-04-18,"Barranco, Lima",Barranco,"S/ 2,140 · USD 640",PEN,2140.0,320.0,2460.0,35.67,60,1.0,1.0,,0,0,0,0,1,No especifica,60 m² tot. | 1 dorm. | 1 baño,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-barranco-lima-1-dormitorio-148213833?n_src=Listado&n_pills=Ascensor&n_pg=1&n_pos=4,30
148197978,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 4,008 · USD 1,200",PEN,4008.0,500.0,4508.0,25.86,155,3.0,3.0,3.0,0,0,0,0,0,No especifica,155 m² tot. | 3 dorm. | 3 baños | 3 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-3-dormitorios-148197978?n_src=Listado&n_pills=Seguridad&n_pg=1&n_pos=5,30
149356195,Alquiler,Departamento,2026-04-18,"Lince, Lima",Lince,"S/ 2,600",PEN,2600.0,220.0,2820.0,47.27,55,2.0,2.0,1.0,1,1,1,0,0,No especifica,55 m² tot. | 2 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-lince-lima-2-dormitorios-149356195?n_src=Listado&n_pills=Piscina&n_pg=1&n_pos=6,30
149548029,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 2,720 · USD 800",PEN,2720.0,320.0,3040.0,49.45,55,2.0,2.0,,1,1,1,0,0,No especifica,55 m² tot. | 2 dorm. | 2 baños,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-149548029?n_src=Listado&n_pills=Piscina&n_pg=1&n_pos=7,30
149578052,Alquiler,Departamento,2026-04-18,"Santa Beatriz, Lima Cercado",Lima Cercado,"S/ 2,600",PEN,2600.0,320.0,2920.0,36.11,72,3.0,2.0,,0,1,1,1,0,No especifica,72 m² tot. | 3 dorm. | 2 baños,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-santa-beatriz-lima-cercado-3-dormitorios-149578052?n_src=Listado&n_pills=Gimnasio&n_pg=1&n_pos=8,30
149324483,Alquiler,Departamento,2026-04-18,"San Isidro, Lima",San Isidro,"S/ 3,400",PEN,3400.0,400.0,3800.0,41.98,81,3.0,2.0,1.0,1,1,1,0,1,No especifica,81 m² tot. | 3 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-san-isidro-lima-3-dormitorios-149324483?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=1&n_pos=9,30
144563151,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 4,300 · USD 1,265",PEN,4300.0,500.0,4800.0,46.24,93,2.0,2.0,1.0,0,0,0,1,0,No especifica,93 m² tot. | 2 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-144563151?n_src=Listado&n_pills=Amoblado&n_pg=1&n_pos=10,30
149255128,Alquiler,Departamento,2026-04-18,"San Isidro, Lima",San Isidro,"S/ 2,500 · USD 724",PEN,2500.0,165.0,2665.0,52.08,48,1.0,1.0,,0,1,1,0,1,No especifica,48 m² tot. | 1 dorm. | 1 baño,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-san-isidro-lima-1-dormitorio-149255128?n_src=Listado&n_pills=Piscina&n_pg=1&n_pos=11,30
145168777,Alquiler,Departamento,2026-04-18,"Santiago de Surco, Lima",Santiago de Surco,"S/ 4,590 · USD 1,350",PEN,4590.0,550.0,5140.0,32.79,140,3.0,2.0,1.0,1,1,1,0,0,No especifica,140 m² tot. | 3 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-santiago-de-surco-lima-3-dormitorios-145168777?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=1&n_pos=12,30
149248499,Alquiler,Departamento,2026-04-18,"San Isidro, Lima",San Isidro,"S/ 6,840 · USD 2,000",PEN,6840.0,470.0,7310.0,34.55,198,3.0,4.0,2.0,0,0,0,1,1,No especifica,198 m² tot. | 3 dorm. | 4 baños | 2 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-san-isidro-lima-3-dormitorios-149248499?n_src=Listado&n_pills=Ascensor&n_pg=1&n_pos=13,30
149369085,Alquiler,Departamento,2026-04-18,"Orrantia, San Isidro",San Isidro,"S/ 2,900 · USD 852",PEN,2900.0,500.0,3400.0,30.53,95,2.0,1.0,1.0,0,0,0,0,1,No especifica,95 m² tot. | 2 dorm. | 1 baño | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-orrantia-san-isidro-2-dormitorios-149369085?n_src=Listado&n_pills=Ascensor&n_pg=1&n_pos=14,30
147473467,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,100",PEN,3100.0,420.0,3520.0,28.97,107,2.0,2.0,1.0,0,0,0,0,0,No especifica,107 m² tot. | 2 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-147473467?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=1&n_pos=15,30
148895643,Alquiler,Departamento,2026-04-18,"Maranga Etapa Iv, San Miguel",San Miguel,"S/ 2,000 · USD 600",PEN,2000.0,160.0,2160.0,23.81,84,3.0,2.0,1.0,0,0,0,0,1,No especifica,84 m² tot. | 3 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-maranga-etapa-iv-san-miguel-3-dormitorios-148895643?n_src=Listado&n_pills=Seguridad&n_pg=1&n_pos=16,30
147504712,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 2,882 · USD 860",PEN,2882.0,500.0,3382.0,27.45,105,2.0,2.0,1.0,0,0,0,0,0,No especifica,105 m² tot. | 2 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-147504712?n_src=Listado&n_pills=Cerca+a+colegios&n_pg=1&n_pos=17,30
147913942,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,350 · USD 957",PEN,3350.0,,,47.86,70,2.0,2.0,1.0,0,1,1,0,0,No especifica,70 m² tot. | 2 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-147913942?n_src=Listado&n_pills=Gimnasio&n_pg=1&n_pos=18,30
148421427,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 2,780",PEN,2780.0,364.0,3144.0,52.45,53,1.0,1.0,,1,1,1,1,1,No especifica,53 m² tot. | 1 dorm. | 1 baño,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-1-dormitorio-148421427?n_src=Listado&n_pills=Guardian%C3%ADa%2FSeguridad+privada&n_pg=1&n_pos=19,30
149291267,Alquiler,Departamento,2026-04-18,"Malecón Cisneros, Miraflores",Miraflores,"S/ 4,389 · USD 1,350",PEN,4389.0,350.0,4739.0,36.58,120,3.0,2.0,1.0,0,0,0,1,1,No especifica,120 m² tot. | 3 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-malecon-cisneros-miraflores-3-dormitorios-149291267?n_src=Listado&n_pills=Amoblado&n_pg=1&n_pos=20,30
149422596,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 5,175 · USD 1,500",PEN,5175.0,550.0,5725.0,38.33,135,3.0,2.0,1.0,0,0,0,1,0,No especifica,135 m² tot. | 3 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-3-dormitorios-149422596?n_src=Listado&n_pills=Ascensor&n_pg=1&n_pos=21,30
149549571,Alquiler,Departamento,2026-04-18,"Surquillo, Lima",Surquillo,"S/ 3,800 · USD 1,111",PEN,3800.0,280.0,4080.0,47.5,80,3.0,2.0,,1,0,1,1,0,No especifica,80 m² tot. | 3 dorm. | 2 baños,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-surquillo-lima-3-dormitorios-149549571?n_src=Listado&n_pills=Amoblado&n_pg=1&n_pos=22,30
145797458,Alquiler,Departamento,2026-04-18,"San Eugenio, Lince",Lince,"S/ 4,590 · USD 1,350",PEN,4590.0,350.0,4940.0,45.9,100,3.0,2.0,1.0,1,1,1,0,0,No especifica,100 m² tot. | 3 dorm. | 2 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-san-eugenio-lince-3-dormitorios-145797458?n_src=Listado&n_pills=Piscina&n_pg=1&n_pos=23,30
147909460,Alquiler,Casa,2026-04-18,"San Isidro, Lima",San Isidro,"S/ 24,000 · USD 7,000",PEN,24000.0,,,57.14,420,10.0,8.0,3.0,1,0,0,0,0,No especifica,420 m² tot. | 10 dorm. | 8 baños | 3 estac.,https://urbania.pe/inmueble/clasificado/alclcain-alquiler-de-casa-en-san-isidro-lima-5-a-mas-dormitorios-147909460?n_src=Listado&n_pills=Piscina&n_pg=1&n_pos=24,30
149086072,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 5,040 · USD 1,500",PEN,5040.0,400.0,5440.0,28.0,180,3.0,4.0,2.0,0,0,0,1,0,No especifica,180 m² tot. | 3 dorm. | 4 baños | 2 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-3-dormitorios-149086072?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=25,30
148883617,Alquiler,Departamento,2026-04-18,"Santiago de Surco, Lima",Santiago de Surco,"S/ 3,852 · USD 1,050",PEN,3852.0,385.0,4237.0,29.63,130,3.0,3.0,2.0,0,0,0,1,0,No especifica,130 m² tot. | 3 dorm. | 3 baños | 2 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-santiago-de-surco-lima-3-dormitorios-148883617?n_src=Listado&n_pills=Seguridad&n_pg=1&n_pos=26,30
149507100,Alquiler,Departamento,2026-04-18,"Santiago de Surco, Lima",Santiago de Surco,"S/ 3,550",PEN,3550.0,210.0,3760.0,28.63,124,3.0,3.0,1.0,0,0,0,0,1,No especifica,124 m² tot. | 3 dorm. | 3 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-santiago-de-surco-lima-3-dormitorios-149507100?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=27,30
60601272,Alquiler,Departamento,2026-04-18,"Country Club, San Isidro",San Isidro,"S/ 6,300 · USD 1,850",PEN,6300.0,900.0,7200.0,22.5,280,3.0,4.0,2.0,0,1,0,1,0,No especifica,280 m² tot. | 3 dorm. | 4 baños | 2 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-country-club-san-isidro-3-dormitorios-60601272?n_src=Listado&n_pills=Amoblado&n_pg=1&n_pos=28,30
149509492,Alquiler,Departamento,2026-04-18,"Miraflores, Lima",Miraflores,"S/ 3,709 · USD 1,100",PEN,3709.0,350.0,4059.0,34.66,107,2.0,3.0,1.0,0,0,0,1,1,No especifica,107 m² tot. | 2 dorm. | 3 baños | 1 estac.,https://urbania.pe/inmueble/clasificado/alclapin-alquiler-de-departamento-en-miraflores-lima-2-dormitorios-149509492?n_src=Listado&n_pills=%C3%81rea+de+lavander%C3%ADa&n_pg=1&n_pos=29,30
